place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJFWrlRCAzcS4R8HqGYF7GjZg,Pantai Idola Banyutowo,,,693,3.7,"Name: Pelabuhan Banyutowo Pati
Link: https://www.google.com/maps/search/Pelabuhan+Banyutowo+Pati/@-6.4597451,111.04891219999999?authuser=0&hl=id&entry=ttu
Reviews: 386 reviews

Name: Pantai Wisata Sambilawang Trangkil
Link: https://www.google.com/maps/search/Pantai+Wisata+Sambilawang+Trangkil/@-6.6375383999999995,111.12619129999999?authuser=0&hl=id&entry=ttu
Reviews: 43 reviews

Name: Pantai Pesona Banyutowo
Link: https://www.google.com/maps/search/Pantai+Pesona+Banyutowo/@-6.4536785,111.04543869999999?authuser=0&hl=id&entry=ttu
Reviews: 9 reviews

Name: Obyek wisata pantai idola
Link: https://www.google.com/maps/search/Obyek+wisata+pantai+idola/@-6.4561198,111.0475932?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Wisata Endut Idola
Link: https://www.google.com/maps/search/Wisata+Endut+Idola/@-6.447632,111.04566969999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,0882-2428-7237,1,Pantai Idola Banyutowo (Pemilik),,https://lh3.ggpht.com/p/AC9h4np3wRNwAw-S4JP_IY0Cnkh59EM-0IHorLqFxobrFhAfwAniaSJfya0XGk7nqqoXLq0TIm8JOiY3lHLduKP1JlUKUzciAFQ0mX7RegzSplknxcvwS5HIYvJlaY2eVlvCwkAhQj6Z=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"G2WX+428, Tambak & Sawah, Banyutowo, Kec. Dukuhseti, Kabupaten Pati, Jawa Tengah 59158","kebersihan, mangrove, tiket, bebek, rekreasi, liburan, tambak, santai, pinggir pantai, permainan",https://www.google.com/maps/place/Pantai+Idola+Banyutowo/data=!4m7!3m6!1s0x2e71332044e56a15:0x988dc65e60867af0!8m2!3d-6.4547146!4d111.0475664!16s%2Fg%2F11f5q6yvgd!19sChIJFWrlRCAzcS4R8HqGYF7GjZg?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJb-q88gzFby4RXmFvpZaZcmg,Pantai Jos Demangharjo,,,73,4.9,"Name: Muarareja Tegal Beach
Link: https://www.google.com/maps/search/Muarareja+Tegal+Beach/@-6.841724900000001,109.10901319999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Pantai Desa Demangharjo
Link: https://www.google.com/maps/search/Pantai+Desa+Demangharjo/@-6.8733115,109.29398239999999?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Demangharjo Lor
Link: https://www.google.com/maps/search/Pantai+Demangharjo+Lor/@-6.872356,109.3037671?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews

Name: Pantai Manggis
Link: https://www.google.com/maps/search/Pantai+Manggis/@-6.8720924,109.30625889999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Pantai Wisata Denjava
Link: https://www.google.com/maps/search/Pantai+Wisata+Denjava/@-6.8723586,109.30359109999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",https://www.instagram.com/p/CP0Xf4wA4Fu/?utm_medium=copy_link,0878-3008-4936,,Pantai Jos Demangharjo (Pemilik),https://www.google.com/maps/contrib/106787825784920574827,https://lh3.ggpht.com/p/AC9h4np_GtSbn2rYm0hY4M6L5jJSCcYQddQq-Cg2pwvd8lSwZQSUzeidepfpSREVUAGKXnSTFwyVp0FEuuHn-znKX3cixCROwzd32lCnzEwS10Z5jEM0g9onOdG_88djLsUetZ2NOnNHQw=s1024,Tujuan Wisata,Tujuan Wisata,05.20-23.15,,Open All Days,"Karangwuni, Demangharjo, Kec. Warureja, Kabupaten Tegal, Jawa Tengah 52183","alami, mancing",https://www.google.com/maps/place/Pantai+Jos+Demangharjo/data=!4m7!3m6!1s0x2e6fc50cf2bcea6f:0x68729996a56f615e!8m2!3d-6.871146!4d109.3119478!16s%2Fg%2F11lr9d6dtj!19sChIJb-q88gzFby4RXmFvpZaZcmg?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJv4Yjpcw7cC4ReEEQt6EJLlw,Pantai Cemoro Sewu,,,854,4.4,"Name: Pantai Ujungnegoro
Link: https://www.google.com/maps/search/Pantai+Ujungnegoro/@-6.8917138,109.7986813?authuser=0&hl=id&entry=ttu
Reviews: 1676 reviews

Name: PANTAI MERAH PUTIH BATANG
Link: https://www.google.com/maps/search/PANTAI+MERAH+PUTIH+BATANG/@-6.885063499999999,109.7628352?authuser=0&hl=id&entry=ttu
Reviews: 176 reviews

Name: Cemoro Sewu
Link: https://www.google.com/maps/search/Cemoro+Sewu/@-6.863657700000001,109.70573499999999?authuser=0&hl=id&entry=ttu
Reviews: 66 reviews

Name: Pantai Cemoro Jejer
Link: https://www.google.com/maps/search/Pantai+Cemoro+Jejer/@-6.8892598,109.7821501?authuser=0&hl=id&entry=ttu
Reviews: 51 reviews

Name: Pantai payung sewu
Link: https://www.google.com/maps/search/Pantai+payung+sewu/@-6.889681599999999,109.7868908?authuser=0&hl=id&entry=ttu
Reviews: 41 reviews",,,1,Pantai Cemoro Sewu (Pemilik),,https://lh3.ggpht.com/p/AC9h4noCLKEr3PSsKcQxYvCTB8LnxBvQtI-t0HnxWvRC6_RIctVjhzlMAY-O_iappUlMKwrg3oW9_5PBazmYfywYQ15YaG0LOSZX9IimCCYNDOLejtEhGJSBgFn8jN8VnFiK0Ko72dE=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"4Q6P+6G5, Jl. Pantai Sigandu - Ujungnegoro, Sibango, Depok, Kec. Kandeman, Kabupaten Batang, Jawa Tengah 51261","harga, parkir, sore, luas, toilet, pantai sigandu, batang, kebersihannya, laut, sejuk",https://www.google.com/maps/place/Pantai+Cemoro+Sewu/data=!4m7!3m6!1s0x2e703bcca52386bf:0x5c2e09a1b7104178!8m2!3d-6.889482!4d109.7863686!16s%2Fg%2F11h5lkwt50!19sChIJv4Yjpcw7cC4ReEEQt6EJLlw?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ1dV2cyQxZS4R2_tYaXJZZd4,Pantai Gebyuran ( Kawasan Wisata Pantai Lampon ),"Instagram : pantailampon_kebumen
Tiktok : pantailampon _kebumen
Penyedia Layanan Wisata dan Camping
Tiket Masuk : 10 ribu
Parkir : 3 ribu",,362,4.6,"Name: Pantai Menganti Kebumen
Link: https://www.google.com/maps/search/Pantai+Menganti+Kebumen/@-7.772553399999999,109.41268149999999?authuser=0&hl=id&entry=ttu
Reviews: 4411 reviews

Name: Pantai Watu Bale Kebumen
Link: https://www.google.com/maps/search/Pantai+Watu+Bale+Kebumen/@-7.766216999999998,109.4412467?authuser=0&hl=id&entry=ttu
Reviews: 1848 reviews

Name: Pantai Surumanis Kebumen
Link: https://www.google.com/maps/search/Pantai+Surumanis+Kebumen/@-7.7719169,109.4322184?authuser=0&hl=id&entry=ttu
Reviews: 1241 reviews

Name: Pantai Lampon Kebumen
Link: https://www.google.com/maps/search/Pantai+Lampon+Kebumen/@-7.771322999999999,109.4357273?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: Tebing lampon
Link: https://www.google.com/maps/search/Tebing+lampon/@-7.7718733,109.43707830000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,,Pantai Gebyuran ( Kawasan Wisata Pantai Lampon ) (Pemilik),https://www.google.com/maps/contrib/100795445055593274920,https://lh3.ggpht.com/p/AC9h4nq7gJXpkQ6nwaami1KLpcIYFUNn4l32FMHJwtohuyBzhCOaZfmltjD2_u8FI3tupHukA0n02NTNl6T2wCyMtG6Eq82pRaOcer3H98EN2TIsv7ErT1lkh9wORFFqNevacipH2mHd=s1024,Tujuan Wisata,Tujuan Wisata,06.00-18.00,,Open All Days,"Kawasan Hutan, Pehutani, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","pemandangan, ombak, parkir, goa, foto, bukit, batuan, ayunan, hati, sore",https://www.google.com/maps/place/Pantai+Gebyuran+%28+Kawasan+Wisata+Pantai+Lampon+%29/data=!4m7!3m6!1s0x2e6531247376d5d5:0xde6559726958fbdb!8m2!3d-7.7717022!4d109.4359682!16s%2Fg%2F11b7q04qnm!19sChIJ1dV2cyQxZS4R2_tYaXJZZd4?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJEw4K2dwVZS4RSc9glbD2pDk,Pantai Cemara Sewu,,,57,4.6,"Name: Hutan Cemara Laut
Link: https://www.google.com/maps/search/Hutan+Cemara+Laut/@-7.699973699999998,109.0516432?authuser=0&hl=id&entry=ttu
Reviews: 219 reviews

Name: Pantai cemara sewu jetis cilacap
Link: https://www.google.com/maps/search/Pantai+cemara+sewu+jetis+cilacap/@-7.7159311,109.3701109?authuser=0&hl=id&entry=ttu
Reviews: 82 reviews

Name: PANTAI CEMARA JAJAR TEGALKAMULYAN
Link: https://www.google.com/maps/search/PANTAI+CEMARA+JAJAR+TEGALKAMULYAN/@-7.713398099999999,109.0334038?authuser=0&hl=id&entry=ttu
Reviews: 68 reviews

Name: Alas Cemara Kemiren
Link: https://www.google.com/maps/search/Alas+Cemara+Kemiren/@-7.697580699999999,109.05610159999999?authuser=0&hl=id&entry=ttu
Reviews: 29 reviews

Name: Pantai Wisanggeni
Link: https://www.google.com/maps/search/Pantai+Wisanggeni/@-7.693781,109.19986639999999?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews",,,1,Pantai Cemara Sewu (Pemilik),,https://lh3.ggpht.com/p/AC9h4noE8VHb810Y51woiJg-LJ0zjDwMMKsTtj8NeFCUU919fResn-zki3knnDBkOSoBGsOjy8JwfKr4RcMu31xNVfXlrGhCoMVUz2cRx3rWpsKe46RySA6vYKY3Hhf1KRUqPb2vnkE8=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Senin,"8557+QPJ, Unnamed Road, Area Sawah/ Ladang, Bunton, Kec. Adipala, Kabupaten Cilacap, Jawa Tengah 53271","pemandangannya, ombak, pantainya, sore, pagi, bukit",https://www.google.com/maps/place/Pantai+Cemara+Sewu/data=!4m7!3m6!1s0x2e6515dcd90a0e13:0x39a4f6b09560cf49!8m2!3d-7.6905335!4d109.1642758!16s%2Fg%2F11n0l9fmqx!19sChIJEw4K2dwVZS4RSc9glbD2pDk?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJM2VCWP8ycS4RRXXxd6m9Mnw,"Pantai Congot, Dukuhseti, Kabupaten Pati, Jawa Tengah",,,12,4.3,,,,,,,https://lh3.ggpht.com/p/AC9h4nqg5G1z4yrg6q7wm898P8N3dhs-t_5KKYkaKSdq6It_WVjcgX3sn7lrL8_5cwLhNV97a-vTX3BLlmxve9-h6jVHl6YVSID6NlHbvjIyCD-la4F-fp-f9t40aYr-P5V6Q-oP-qDRPw=s1024,Pantai,Pantai,,,Open All Days,"Tambak, Dukuhseti, Kec. Dukuhseti, Kabupaten Pati, Jawa Tengah 59158",,"https://www.google.com/maps/place/Pantai+Congot,+Dukuhseti,+Kabupaten+Pati,+Jawa+Tengah/data=!4m7!3m6!1s0x2e7132ff58426533:0x7c32bda977f17545!8m2!3d-6.4274244!4d111.0461368!16s%2Fg%2F11fx91m6f6!19sChIJM2VCWP8ycS4RRXXxd6m9Mnw?authuser=0&hl=id&rclk=1",pantai wisata jawa tengah
ChIJsZkRi6pBcC4RWlB8E18l6HQ,Pantai Jodo,,,344,4.5,"Name: Bukit Cinta
Link: https://www.google.com/maps/search/Bukit+Cinta/@-6.9236398999999995,109.9932286?authuser=0&hl=id&entry=ttu
Reviews: 262 reviews

Name: Warung Podo Podo Om Agus
Link: https://www.google.com/maps/search/Warung+Podo+Podo+Om+Agus/@-6.9231152,109.9939943?authuser=0&hl=id&entry=ttu
Reviews: 101 reviews

Name: Tanggul Laut
Link: https://www.google.com/maps/search/Tanggul+Laut/@-6.9229338,109.99162630000001?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Jiwa Sembada
Link: https://www.google.com/maps/search/Pantai+Jiwa+Sembada/@-6.9234526999999995,109.9799996?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai penyejuk hati
Link: https://www.google.com/maps/search/Pantai+penyejuk+hati/@-6.9226380999999995,109.7511876?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Jodo (Pemilik),,https://lh3.ggpht.com/p/AC9h4noqRkMWXKainPdG6z-843ZO5IFHWWlr3U4WIPtfIqS1-sa96QU7eQZ6feOSMvfVU1VgZReX4MGCcG0Igt1kB3iMM9TSwaDXdi6h3g-vpe5ochQ7gUEVZxDoWBx5It5bRGBR4bMs=s1024,Tujuan Wisata,Tujuan Wisata,08.30-17.00,,"Senin, Minggu","3XHX+3F7 wisata pantai jodo, Buntu Jl, Sikluyu, Sidorejo, Kec. Gringsing, Kabupaten Batang, Jawa Tengah 51281","pantainya, atv, matahari terbenam, parkir, ombaknya, kursi, orang, harga, tiket, pagi",https://www.google.com/maps/place/Pantai+Jodo/data=!4m7!3m6!1s0x2e7041aa8b1199b1:0x74e8255f137c505a!8m2!3d-6.9223405!4d109.9986819!16s%2Fg%2F11n_xpylkl!19sChIJsZkRi6pBcC4RWlB8E18l6HQ?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJrW-WZKfaby4Ri3_pEX8kMnY,Pantai Susukan pemalang,,,54,4.5,"Name: Pantai Joko Tingkir
Link: https://www.google.com/maps/search/Pantai+Joko+Tingkir/@-6.8309861000000005,109.457235?authuser=0&hl=id&entry=ttu
Reviews: 1689 reviews

Name: OBYEK WISATA PANTAI WIDURI
Link: https://www.google.com/maps/search/OBYEK+WISATA+PANTAI+WIDURI/@-6.863272900000001,109.380313?authuser=0&hl=id&entry=ttu
Reviews: 501 reviews

Name: Pantai Kaliprau Ulujami
Link: https://www.google.com/maps/search/Pantai+Kaliprau+Ulujami/@-6.8372509,109.5766203?authuser=0&hl=id&entry=ttu
Reviews: 416 reviews

Name: Pantai Muara Indah Asemdoyong
Link: https://www.google.com/maps/search/Pantai+Muara+Indah+Asemdoyong/@-6.8502062,109.4127932?authuser=0&hl=id&entry=ttu
Reviews: 322 reviews

Name: Pantai Segoro Asri, Desa Lawangrejo
Link: https://www.google.com/maps/search/Pantai+Segoro+Asri%2C+Desa+Lawangrejo/@-6.86281,109.36062799999999?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews",,0817-7099-0861,1,Pantai Susukan pemalang (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrfz0Klqh68hwtKZIPryIeied7gWZjWHkGca-bwWnsVvBbpvjGiv1LHNYpxShObetWyE_c200mxE9LVuQWRkiU_QUgFD4THM9iE4kTTntjXCsc6jl9F6ADEqdT8xAGxl4ase1vH=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"49VV+3JX, Area sawah sebelah utara, Area Sawah, Danasari, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah","pantainya, tambak udang, pedagang, parkir",https://www.google.com/maps/place/Pantai+Susukan+pemalang/data=!4m7!3m6!1s0x2e6fdaa764966fad:0x7632247f11e97f8b!8m2!3d-6.8572619!4d109.3940938!16s%2Fg%2F11d_7rnhkm!19sChIJrW-WZKfaby4Ri3_pEX8kMnY?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJb9RWPnczZS4Rh0pqUYyy3gU,Laguna Pantai Gajah,,,350,4,"Name: Objek Wisata Pantai Sawangan Surorejan Puring Kebumen
Link: https://www.google.com/maps/search/Objek+Wisata+Pantai+Sawangan+Surorejan+Puring+Kebumen/@-7.7648439,109.5185755?authuser=0&hl=id&entry=ttu
Reviews: 79 reviews

Name: Pantai Silongok - Laut Jawa Selatan
Link: https://www.google.com/maps/search/Pantai+Silongok+-+Laut+Jawa+Selatan/@-7.7674560999999995,109.533676?authuser=0&hl=id&entry=ttu
Reviews: 36 reviews

Name: Pantai Lampon Kebumen
Link: https://www.google.com/maps/search/Pantai+Lampon+Kebumen/@-7.771322999999999,109.4357273?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: Gapura Pantai Suwuk
Link: https://www.google.com/maps/search/Gapura+Pantai+Suwuk/@-7.758089999999999,109.4736337?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Laguna Pantai Gajah (Pemilik),,https://lh3.ggpht.com/p/AC9h4nopF9KZM1JmJfQZtjlz3ynOcV69iNhQ2VjkWo9oE_tzN_nvxBkyLic_uI33e7oKUz7ye3sWjO0jHo8xD7kaWCBpCHJEYq7SN89aoSebUiBDmjEfTi2neXel3HLcqyp_66F_vUdHsw=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"6GMG+F5J, Jl. Lintas Selatan, Area Pantai, Waluyorejo, Kec. Puring, Kabupaten Kebumen, Jawa Tengah 54383","ombaknya, parkir, berenang, pemandangan, anak, foto, kebersihan, santai, jembatan, selatan",https://www.google.com/maps/place/Laguna+Pantai+Gajah/data=!4m7!3m6!1s0x2e6533773e56d46f:0x5deb28c516a4a87!8m2!3d-7.7662828!4d109.525388!16s%2Fg%2F11cm0459x3!19sChIJb9RWPnczZS4Rh0pqUYyy3gU?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJAeh5KD1fcC4RVEnreX1Izrs,Gimbal melan pantai ngebum,,,1718,4.3,"Name: Pantai Ngebum
Link: https://www.google.com/maps/search/Pantai+Ngebum/@-6.9271044999999996,110.3013252?authuser=0&hl=id&entry=ttu
Reviews: 245 reviews

Name: Pantai Ucil Pelabuhan Kaliwungu
Link: https://www.google.com/maps/search/Pantai+Ucil+Pelabuhan+Kaliwungu/@-6.9191515,110.2878806?authuser=0&hl=id&entry=ttu
Reviews: 15 reviews

Name: Pantai Gembis
Link: https://www.google.com/maps/search/Pantai+Gembis/@-6.917463,110.27792459999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Kemejing Jungsemi
Link: https://www.google.com/maps/search/Pantai+Kemejing+Jungsemi/@-6.8854558,110.1175785?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Ngebum
Link: https://www.google.com/maps/search/Ngebum/@-6.928774300000001,110.3023485?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,,Gimbal melan pantai ngebum (Pemilik),https://www.google.com/maps/contrib/109068730542131242876,https://lh3.ggpht.com/p/AC9h4npNIZj9tnva36sj_PHv59U-EZPIpHU9WsiiZFzYD1jusxKBOCJ4To2MWVlvzFyCqi29u7H92oFjDtdWfYe67c1VF6NHN6EfkfU0TKk8jNjq433EctwaDxo5k22WKadJWTqkYjw=s1024,Tujuan Wisata,Tujuan Wisata,05.00-18.00,,Open All Days,"Merbuh, Mororejo, Kec. Kaliwungu, Kabupaten Kendal, Jawa Tengah","parkir, tiket, liburan, kebersihan, tiram, ombak, ban, penjual, tempat duduk, tikar",https://www.google.com/maps/place/Gimbal+melan+pantai+ngebum/data=!4m7!3m6!1s0x2e705f3d2879e801:0xbbce487d79eb4954!8m2!3d-6.9272643!4d110.3015792!16s%2Fg%2F11gj0y1wc0!19sChIJAeh5KD1fcC4RVEnreX1Izrs?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJIZksz3Y3ZS4Rffc2wI6Uolo,Pantai Logending,Siap liburan ke luar kota di kebumen,,2965,4.2,"Name: Pantai Ayah Kebumen
Link: https://www.google.com/maps/search/Pantai+Ayah+Kebumen/@-7.7248233,109.3947261?authuser=0&hl=id&entry=ttu
Reviews: 718 reviews

Name: Pantai Pedalen, Kebumen
Link: https://www.google.com/maps/search/Pantai+Pedalen%2C+Kebumen/@-7.732006799999999,109.3908752?authuser=0&hl=id&entry=ttu
Reviews: 194 reviews

Name: Pantai Lampon Kebumen
Link: https://www.google.com/maps/search/Pantai+Lampon+Kebumen/@-7.771322999999999,109.4357273?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: TELUK SI GUPIT
Link: https://www.google.com/maps/search/TELUK+SI+GUPIT/@-7.744072899999999,109.3879707?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Teluk Karang Jonggol Tegong#watubale
Link: https://www.google.com/maps/search/Pantai+Teluk+Karang+Jonggol+Tegong%23watubale/@-7.7666755,109.4435906?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,,Pantai Logending (Pemilik),https://www.google.com/maps/contrib/113279610191563316935,https://lh3.ggpht.com/p/AC9h4nqtQ1wjkYutsBFuobnZ6jZHeC8lxgRuIuJphJ0uC7oHx2F8fGbigWFVSySBqgf-ZnhREOpBXMckr6m6o3cbQkThhzyIcfMgEA2Dn2EopyvDJQeGztc7fJW4HfGomA3yd-ApvkouOg=s1024,Tujuan Wisata,Tujuan Wisata,10.00-17.00,,Open All Days,"Jalan Pantai Pasir No No.km 01, Logending, Ayah, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","pemandangan, hutan mangrove, seafood, liburan, ombak, kebersihan, muara, pegunungan, destinasi wisata, pantai menganti",https://www.google.com/maps/place/Pantai+Logending/data=!4m7!3m6!1s0x2e653776cf2c9921:0x5aa2948ec036f77d!8m2!3d-7.7254188!4d109.3943902!16s%2Fg%2F11bx5plnkq!19sChIJIZksz3Y3ZS4Rffc2wI6Uolo?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJofl2weEYcS4RbfTiA6uf1nU,Pantai Pungkruk,,,938,4.1,"Name: Pantai Kartini Jepara
Link: https://www.google.com/maps/search/Pantai+Kartini+Jepara/@-6.589184899999999,110.6461048?authuser=0&hl=id&entry=ttu
Reviews: 14639 reviews

Name: Pantai Empu Rancak
Link: https://www.google.com/maps/search/Pantai+Empu+Rancak/@-6.4859835,110.6944613?authuser=0&hl=id&entry=ttu
Reviews: 2098 reviews

Name: Gerbang Masuk Pungkruk
Link: https://www.google.com/maps/search/Gerbang+Masuk+Pungkruk/@-6.5498427999999995,110.6934742?authuser=0&hl=id&entry=ttu
Reviews: 70 reviews

Name: Mororejo Pungkruk Pemancingan
Link: https://www.google.com/maps/search/Mororejo+Pungkruk+Pemancingan/@-6.541866199999999,110.66736999999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai pungkruk
Link: https://www.google.com/maps/search/Pantai+pungkruk/@-6.5481899,110.6624135?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Pungkruk (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrBwndbLVWMiZIwKER2bV8Dqu1tZWe2WM730gI0jXz7sSAgru5ovEzNYy74auJ7rv-ruQr581kh8RASDLTtw1nJ9xX9E8MD0ZBXjsmenw2jQweycJP5-Lr0Qg4uQ8qI66Yvbupa=s1024,Tujuan Wisata,"Tujuan Wisata, Taman",Buka 24 jam,,Open All Days,"FM78+9R6, Rw. 01, Mororejo, Kec. Mlonggo, Kabupaten Jepara, Jawa Tengah","pantainya, karaoke, sunset, santai, kebersihan, pinggir pantai, ombak, gazebo, pemerintah, tiket",https://www.google.com/maps/place/Pantai+Pungkruk/data=!4m7!3m6!1s0x2e7118e1c176f9a1:0x75d69fab03e2f46d!8m2!3d-6.5365941!4d110.6670204!16s%2Fg%2F121v8hfx!19sChIJofl2weEYcS4RbfTiA6uf1nU?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJi8JICJzhcC4RViHcJJUwTHU,Pantai Seribu Ranting,,,172,4.1,"Name: Pantai Jung Piring
Link: https://www.google.com/maps/search/Pantai+Jung+Piring/@-6.5113036,110.6688075?authuser=0&hl=id&entry=ttu
Reviews: 52 reviews

Name: Pantai Hidden Gem
Link: https://www.google.com/maps/search/Pantai+Hidden+Gem/@-6.532544,110.678658?authuser=0&hl=id&entry=ttu
Reviews: 13 reviews

Name: Pantai panggung utama
Link: https://www.google.com/maps/search/Pantai+panggung+utama/@-6.677249700000001,110.6343833?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Rejung
Link: https://www.google.com/maps/search/Pantai+Rejung/@-6.6041148,110.6546077?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Pantai Kali Buntung
Link: https://www.google.com/maps/search/Pantai+Kali+Buntung/@-6.6367981,110.6405187?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Seribu Ranting (Pemilik),,https://lh3.ggpht.com/p/AC9h4nopdNYRJ50xeTxo7OUkc5KWjUx2J6IwdYjyID9ZInY5oLmg9UXZeSV3uBADS_eMRmxev8aKAjKacQqLwhe7yVbKPBCjXlJ6iMV4I_cJQ7d-00pJeY92Sg-BZNIL9ilQR-YKWamt=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"8JCM+XHR, Kauman, Panggung, Kec. Kedung, Kabupaten Jepara, Jawa Tengah 59463","pantainya, foto, anak, ombaknya, kreatif, santai, gazebo, sumber daya, permainan, arah",https://www.google.com/maps/place/Pantai+Seribu+Ranting/data=!4m7!3m6!1s0x2e70e19c0848c28b:0x754c309524dc2156!8m2!3d-6.677502!4d110.6338778!16s%2Fg%2F11f_jcrybn!19sChIJi8JICJzhcC4RViHcJJUwTHU?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJd9PE-Pc9ei4RlKXs2bw5DY8,Beach Sarong ( Kain Pantai ),"Kami adalah pabrik produsen pembuat kain sarong pantai yang berlokasi di Solo Indonesia, kami dapat membantu Anda membuatkan berbagai macam kain pantai atau sarung pantai dengan cara Handprinting, Handmade (Batik canting) dan Stamp atau Batik Cap.

Silahkan kirimkan disain Anda ke Whatsapp 0818292494 akan kami bantu Anda sepenuhnya",,49,4.9,"Name: Sarung Pantai Marri Skap
Link: https://www.google.com/maps/search/Sarung+Pantai+Marri+Skap/@-7.601257800000001,110.8357061?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Adel Naufal kain pantai solo grosir
Link: https://www.google.com/maps/search/Adel+Naufal+kain+pantai+solo+grosir/@-7.5916334,110.84202169999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Mas 1
Link: https://www.google.com/maps/search/Pantai+Mas+1/@-7.6259505,110.82328779999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Kain Pantai / Bali Mbak Sri
Link: https://www.google.com/maps/search/Kain+Pantai+%2F+Bali+Mbak+Sri/@-7.5753702,110.8267448?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Agus sarung pantai
Link: https://www.google.com/maps/search/Agus+sarung+pantai/@-7.6011447,110.8451331?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0818-292-494,,Beach Sarong ( Kain Pantai ) (Pemilik),https://www.google.com/maps/contrib/101587171433164572998,https://lh3.ggpht.com/p/AF1QipN_A1fNQwX39k1MkVG-B0wpi0SDTC4mfeM0SwQk=s1024,Grosir,Grosir,Buka 24 jam,,Open All Days,"Jl. Wijaya Kusuma No.A6, Dusun III, Madegondo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552",pengirimannya,https://www.google.com/maps/place/Beach+Sarong+%28+Kain+Pantai+%29/data=!4m7!3m6!1s0x2e7a3df7f8c4d377:0x8f0d39bcd9eca594!8m2!3d-7.6043874!4d110.8160323!16s%2Fg%2F12334ngwb!19sChIJd9PE-Pc9ei4RlKXs2bw5DY8?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
